year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,7,19,1915.0,1825,50.0,2120.0,2046,34.0,9E,3807,N819AY,EWR,CVG,83.0,569,18,25,2013-07-19 18:00:00
2013,7,19,2142.0,2052,50.0,17.0,2258,79.0,EV,4536,N13988,EWR,CVG,87.0,569,20,52,2013-07-19 20:00:00
2013,7,19,2310.0,2045,145.0,119.0,2308,131.0,9E,3470,N604LR,JFK,CVG,91.0,589,20,45,2013-07-19 20:00:00
2013,7,20,1525.0,1529,-4.0,1721.0,1741,-20.0,EV,4352,N14916,EWR,CVG,93.0,569,15,29,2013-07-20 15:00:00
2013,7,20,1658.0,1700,-2.0,1853.0,1920,-27.0,9E,3448,N914XJ,JFK,CVG,92.0,589,17,0,2013-07-20 17:00:00
2013,7,20,1732.0,1600,92.0,1941.0,1815,86.0,MQ,3075,N649MQ,JFK,CVG,92.0,589,16,0,2013-07-20 16:00:00
2013,7,20,1758.0,1759,-1.0,2039.0,2019,20.0,EV,4536,N19554,EWR,CVG,86.0,569,17,59,2013-07-20 17:00:00
2013,7,21,1327.0,1328,-1.0,1531.0,1530,1.0,9E,3698,N8828D,EWR,CVG,89.0,569,13,28,2013-07-21 13:00:00
2013,7,21,1359.0,1405,-6.0,1548.0,1607,-19.0,EV,4687,N13550,EWR,CVG,90.0,569,14,5,2013-07-21 14:00:00
2013,7,21,1553.0,1556,-3.0,1759.0,1758,1.0,EV,4352,N11551,EWR,CVG,91.0,569,15,56,2013-07-21 15:00:00
2013,7,21,1556.0,1600,-4.0,1829.0,1815,14.0,MQ,3075,N623MQ,JFK,CVG,95.0,589,16,0,2013-07-21 16:00:00
2013,7,21,1656.0,1659,-3.0,1904.0,1905,-1.0,9E,3932,N8974C,EWR,CVG,90.0,569,16,59,2013-07-21 16:00:00
2013,7,21,1754.0,1700,54.0,1957.0,1923,34.0,9E,3448,N903XJ,JFK,CVG,88.0,589,17,0,2013-07-21 17:00:00
2013,7,21,1840.0,1715,85.0,2059.0,1929,90.0,EV,3833,N13988,EWR,CVG,92.0,569,17,15,2013-07-21 17:00:00
2013,7,21,1947.0,1825,82.0,2150.0,2046,64.0,9E,3807,N8718E,EWR,CVG,90.0,569,18,25,2013-07-21 18:00:00
2013,7,21,2044.0,2045,-1.0,2244.0,2308,-24.0,9E,3470,N922XJ,JFK,CVG,94.0,589,20,45,2013-07-21 20:00:00
2013,7,21,2245.0,2054,111.0,31.0,2258,93.0,EV,4536,N11193,EWR,CVG,86.0,569,20,54,2013-07-21 20:00:00
2013,7,22,625.0,630,-5.0,818.0,831,-13.0,EV,3833,N16541,EWR,CVG,95.0,569,6,30,2013-07-22 06:00:00
2013,7,22,654.0,700,-6.0,858.0,900,-2.0,9E,3879,N8751D,EWR,CVG,99.0,569,7,0,2013-07-22 07:00:00
2013,7,22,826.0,830,-4.0,1133.0,1032,61.0,EV,4638,N27962,EWR,CVG,101.0,569,8,30,2013-07-22 08:00:00
2013,7,22,845.0,1600,1005.0,1044.0,1815,989.0,MQ,3075,N665MQ,JFK,CVG,96.0,589,16,0,2013-07-22 16:00:00
2013,7,22,1320.0,1328,-8.0,1526.0,1530,-4.0,9E,3698,N800AY,EWR,CVG,86.0,569,13,28,2013-07-22 13:00:00
2013,7,22,1411.0,1406,5.0,1620.0,1608,12.0,EV,3836,N26545,EWR,CVG,104.0,569,14,6,2013-07-22 14:00:00
2013,7,22,1759.0,1550,129.0,2024.0,1752,152.0,EV,4352,N18556,EWR,CVG,108.0,569,15,50,2013-07-22 15:00:00
2013,7,22,1926.0,1659,147.0,2255.0,1905,230.0,9E,3932,N8971A,EWR,CVG,92.0,569,16,59,2013-07-22 16:00:00
2013,7,22,2011.0,1825,106.0,2316.0,2046,150.0,9E,3807,N800AY,EWR,CVG,89.0,569,18,25,2013-07-22 18:00:00
2013,7,22,2128.0,1700,268.0,100.0,1923,337.0,9E,3448,N913XJ,JFK,CVG,94.0,589,17,0,2013-07-22 17:00:00
2013,7,22,2130.0,1720,250.0,121.0,1932,349.0,EV,3841,N14568,EWR,CVG,95.0,569,17,20,2013-07-22 17:00:00
2013,7,22,,2052,,,2258,,EV,4536,N13965,EWR,CVG,,569,20,52,2013-07-22 20:00:00
2013,7,22,,2045,,,2308,,9E,3470,,JFK,CVG,,589,20,45,2013-07-22 20:00:00
2013,7,23,602.0,609,-7.0,813.0,810,3.0,EV,3833,N10156,EWR,CVG,97.0,569,6,9,2013-07-23 06:00:00
2013,7,23,825.0,830,-5.0,1022.0,1032,-10.0,EV,4638,N13550,EWR,CVG,95.0,569,8,30,2013-07-23 08:00:00
2013,7,23,1316.0,1328,-12.0,1518.0,1530,-12.0,9E,3698,N8432A,EWR,CVG,92.0,569,13,28,2013-07-23 13:00:00
2013,7,23,1413.0,1406,7.0,1619.0,1608,11.0,EV,3836,N16919,EWR,CVG,94.0,569,14,6,2013-07-23 14:00:00
2013,7,23,1716.0,1720,-4.0,1922.0,1932,-10.0,EV,3841,N14174,EWR,CVG,91.0,569,17,20,2013-07-23 17:00:00
2013,7,23,1750.0,1700,50.0,2044.0,1923,81.0,9E,3448,N924XJ,JFK,CVG,93.0,589,17,0,2013-07-23 17:00:00
2013,7,23,1755.0,1600,115.0,2042.0,1815,147.0,MQ,3075,N648MQ,JFK,CVG,96.0,589,16,0,2013-07-23 16:00:00
2013,7,23,2002.0,1825,97.0,2211.0,2046,85.0,9E,3807,N825AY,EWR,CVG,90.0,569,18,25,2013-07-23 18:00:00
2013,7,23,2220.0,2052,88.0,17.0,2258,79.0,EV,4536,N12967,EWR,CVG,90.0,569,20,52,2013-07-23 20:00:00
2013,7,23,2326.0,2045,161.0,211.0,2308,183.0,9E,3470,N936XJ,JFK,CVG,98.0,589,20,45,2013-07-23 20:00:00
2013,7,23,,1550,,,1752,,EV,4352,N15555,EWR,CVG,,569,15,50,2013-07-23 15:00:00
2013,7,23,,700,,,900,,9E,3879,,EWR,CVG,,569,7,0,2013-07-23 07:00:00
2013,7,24,604.0,609,-5.0,758.0,810,-12.0,EV,3833,N13989,EWR,CVG,93.0,569,6,9,2013-07-24 06:00:00
2013,7,24,657.0,700,-3.0,857.0,900,-3.0,9E,3879,N8968E,EWR,CVG,96.0,569,7,0,2013-07-24 07:00:00
2013,7,24,934.0,830,64.0,1132.0,1032,60.0,EV,4638,N15983,EWR,CVG,98.0,569,8,30,2013-07-24 08:00:00
2013,7,24,1321.0,1328,-7.0,1520.0,1530,-10.0,9E,3698,N8409N,EWR,CVG,95.0,569,13,28,2013-07-24 13:00:00
2013,7,24,1400.0,1406,-6.0,1559.0,1608,-9.0,EV,3836,N16954,EWR,CVG,95.0,569,14,6,2013-07-24 14:00:00
2013,7,24,1615.0,1550,25.0,1817.0,1752,25.0,EV,4352,N16919,EWR,CVG,94.0,569,15,50,2013-07-24 15:00:00
2013,7,24,1623.0,1600,23.0,1901.0,1815,46.0,MQ,3075,N667MQ,JFK,CVG,97.0,589,16,0,2013-07-24 16:00:00
2013,7,24,1751.0,1720,31.0,2006.0,1932,34.0,EV,3841,N14952,EWR,CVG,90.0,569,17,20,2013-07-24 17:00:00
2013,7,24,1941.0,1825,76.0,2204.0,2046,78.0,9E,3807,N8974C,EWR,CVG,91.0,569,18,25,2013-07-24 18:00:00
2013,7,24,2033.0,1700,213.0,2246.0,1923,203.0,9E,3448,N929XJ,JFK,CVG,88.0,589,17,0,2013-07-24 17:00:00
2013,7,24,2044.0,2045,-1.0,2244.0,2308,-24.0,9E,3470,N901XJ,JFK,CVG,91.0,589,20,45,2013-07-24 20:00:00
2013,7,24,2112.0,2052,20.0,2326.0,2258,28.0,EV,4536,N17984,EWR,CVG,91.0,569,20,52,2013-07-24 20:00:00
2013,7,24,,1659,,,1905,,9E,3932,,EWR,CVG,,569,16,59,2013-07-24 16:00:00
2013,7,25,603.0,609,-6.0,806.0,810,-4.0,EV,3833,N14920,EWR,CVG,94.0,569,6,9,2013-07-25 06:00:00
2013,7,25,652.0,700,-8.0,909.0,900,9.0,9E,3879,N835AY,EWR,CVG,94.0,569,7,0,2013-07-25 07:00:00
2013,7,25,823.0,830,-7.0,1019.0,1032,-13.0,EV,4638,N16976,EWR,CVG,90.0,569,8,30,2013-07-25 08:00:00
2013,7,25,1318.0,1328,-10.0,1503.0,1530,-27.0,9E,3698,N8970D,EWR,CVG,86.0,569,13,28,2013-07-25 13:00:00
2013,7,25,1444.0,1406,38.0,1631.0,1608,23.0,EV,3836,N15912,EWR,CVG,90.0,569,14,6,2013-07-25 14:00:00
2013,7,25,1642.0,1600,42.0,1837.0,1815,22.0,MQ,3075,N692MQ,JFK,CVG,89.0,589,16,0,2013-07-25 16:00:00
2013,7,25,1808.0,1550,138.0,2008.0,1752,136.0,EV,4352,N13913,EWR,CVG,89.0,569,15,50,2013-07-25 15:00:00
2013,7,25,1912.0,1659,133.0,2105.0,1905,120.0,9E,3932,N8674A,EWR,CVG,85.0,569,16,59,2013-07-25 16:00:00
2013,7,25,1937.0,1700,157.0,2134.0,1923,131.0,9E,3448,N604LR,JFK,CVG,88.0,589,17,0,2013-07-25 17:00:00
2013,7,25,1938.0,1720,138.0,2127.0,1932,115.0,EV,3841,N11536,EWR,CVG,86.0,569,17,20,2013-07-25 17:00:00
2013,7,25,2227.0,2045,102.0,9.0,2308,61.0,9E,3470,N934XJ,JFK,CVG,82.0,589,20,45,2013-07-25 20:00:00
2013,7,25,2308.0,2052,136.0,49.0,2258,111.0,EV,4536,N14171,EWR,CVG,81.0,569,20,52,2013-07-25 20:00:00
2013,7,25,,1825,,,2046,,9E,3807,,EWR,CVG,,569,18,25,2013-07-25 18:00:00
2013,7,26,604.0,609,-5.0,807.0,810,-3.0,EV,3833,N16987,EWR,CVG,89.0,569,6,9,2013-07-26 06:00:00
2013,7,26,656.0,700,-4.0,843.0,900,-17.0,9E,3879,N8930E,EWR,CVG,87.0,569,7,0,2013-07-26 07:00:00
2013,7,26,826.0,830,-4.0,1032.0,1032,0.0,EV,4638,N12921,EWR,CVG,90.0,569,8,30,2013-07-26 08:00:00
2013,7,26,1324.0,1328,-4.0,1517.0,1530,-13.0,9E,3698,N8775A,EWR,CVG,88.0,569,13,28,2013-07-26 13:00:00
2013,7,26,1423.0,1406,17.0,1621.0,1608,13.0,EV,3836,N13969,EWR,CVG,93.0,569,14,6,2013-07-26 14:00:00
2013,7,26,1550.0,1550,0.0,1746.0,1752,-6.0,EV,4352,N13978,EWR,CVG,89.0,569,15,50,2013-07-26 15:00:00
2013,7,26,1556.0,1600,-4.0,1800.0,1815,-15.0,MQ,3075,N695MQ,JFK,CVG,90.0,589,16,0,2013-07-26 16:00:00
2013,7,26,1655.0,1700,-5.0,1925.0,1923,2.0,9E,3448,N907XJ,JFK,CVG,89.0,589,17,0,2013-07-26 17:00:00
2013,7,26,1655.0,1659,-4.0,1846.0,1905,-19.0,9E,3932,N8946A,EWR,CVG,91.0,569,16,59,2013-07-26 16:00:00
2013,7,26,1728.0,1720,8.0,1933.0,1932,1.0,EV,3841,N27962,EWR,CVG,90.0,569,17,20,2013-07-26 17:00:00
2013,7,26,1826.0,1825,1.0,2045.0,2046,-1.0,9E,3807,N8409N,EWR,CVG,90.0,569,18,25,2013-07-26 18:00:00
2013,7,26,2057.0,2052,5.0,2305.0,2258,7.0,EV,4536,N12957,EWR,CVG,87.0,569,20,52,2013-07-26 20:00:00
2013,7,26,2128.0,2045,43.0,2309.0,2308,1.0,9E,3470,N924XJ,JFK,CVG,86.0,589,20,45,2013-07-26 20:00:00
2013,7,27,1523.0,1529,-6.0,1715.0,1741,-26.0,EV,4352,N14952,EWR,CVG,92.0,569,15,29,2013-07-27 15:00:00
2013,7,27,1608.0,1600,8.0,1825.0,1815,10.0,MQ,3075,N656MQ,JFK,CVG,100.0,589,16,0,2013-07-27 16:00:00
2013,7,27,1656.0,1700,-4.0,1936.0,1920,16.0,9E,3448,N935XJ,JFK,CVG,90.0,589,17,0,2013-07-27 17:00:00
2013,7,27,1752.0,1759,-7.0,2001.0,2019,-18.0,EV,4536,N14974,EWR,CVG,95.0,569,17,59,2013-07-27 17:00:00
2013,7,28,6.0,1600,486.0,231.0,1815,496.0,MQ,3075,N908MQ,JFK,CVG,96.0,589,16,0,2013-07-28 16:00:00
2013,7,28,214.0,2054,320.0,403.0,2258,305.0,EV,4536,N11119,EWR,CVG,87.0,569,20,54,2013-07-28 20:00:00
2013,7,28,1323.0,1328,-5.0,1546.0,1530,16.0,9E,3698,N831AY,EWR,CVG,98.0,569,13,28,2013-07-28 13:00:00
2013,7,28,1703.0,1700,3.0,2101.0,1923,98.0,9E,3448,N937XJ,JFK,CVG,116.0,589,17,0,2013-07-28 17:00:00
2013,7,28,1906.0,1715,111.0,2223.0,1929,174.0,EV,3833,N19966,EWR,CVG,99.0,569,17,15,2013-07-28 17:00:00
2013,7,28,2034.0,1556,278.0,2259.0,1758,301.0,EV,4352,N12900,EWR,CVG,88.0,569,15,56,2013-07-28 15:00:00
2013,7,28,,1405,,,1607,,EV,4687,N13989,EWR,CVG,,569,14,5,2013-07-28 14:00:00
2013,7,28,,2045,,,2308,,9E,3470,,JFK,CVG,,589,20,45,2013-07-28 20:00:00
2013,7,28,,1825,,,2046,,9E,3807,,EWR,CVG,,569,18,25,2013-07-28 18:00:00
2013,7,28,,1659,,,1905,,9E,3932,,EWR,CVG,,569,16,59,2013-07-28 16:00:00
2013,7,29,620.0,630,-10.0,831.0,831,0.0,EV,3833,N48901,EWR,CVG,110.0,569,6,30,2013-07-29 06:00:00
2013,7,29,652.0,700,-8.0,851.0,900,-9.0,9E,3879,N601XJ,EWR,CVG,97.0,569,7,0,2013-07-29 07:00:00
2013,7,29,825.0,830,-5.0,1033.0,1032,1.0,EV,4638,N14950,EWR,CVG,95.0,569,8,30,2013-07-29 08:00:00
2013,7,29,1320.0,1328,-8.0,1527.0,1530,-3.0,9E,3698,N830AY,EWR,CVG,97.0,569,13,28,2013-07-29 13:00:00
2013,7,29,1358.0,1406,-8.0,1546.0,1608,-22.0,EV,3836,N11106,EWR,CVG,89.0,569,14,6,2013-07-29 14:00:00
2013,7,29,1606.0,1550,16.0,1757.0,1752,5.0,EV,4352,N16911,EWR,CVG,92.0,569,15,50,2013-07-29 15:00:00
2013,7,29,1631.0,1600,31.0,1836.0,1815,21.0,MQ,3075,N675MQ,JFK,CVG,96.0,589,16,0,2013-07-29 16:00:00
2013,7,29,1654.0,1659,-5.0,1851.0,1905,-14.0,9E,3932,N8884E,EWR,CVG,95.0,569,16,59,2013-07-29 16:00:00
2013,7,29,1655.0,1700,-5.0,1857.0,1923,-26.0,9E,3448,N604LR,JFK,CVG,94.0,589,17,0,2013-07-29 17:00:00
2013,7,29,1722.0,1720,2.0,1931.0,1932,-1.0,EV,3841,N13979,EWR,CVG,96.0,569,17,20,2013-07-29 17:00:00
2013,7,29,1821.0,1825,-4.0,2019.0,2046,-27.0,9E,3807,N8960A,EWR,CVG,89.0,569,18,25,2013-07-29 18:00:00
2013,7,29,2100.0,2045,15.0,2253.0,2308,-15.0,9E,3470,N929XJ,JFK,CVG,92.0,589,20,45,2013-07-29 20:00:00
2013,7,29,2137.0,2052,45.0,2329.0,2258,31.0,EV,4536,N15912,EWR,CVG,86.0,569,20,52,2013-07-29 20:00:00
2013,7,30,602.0,609,-7.0,756.0,810,-14.0,EV,3833,N13955,EWR,CVG,93.0,569,6,9,2013-07-30 06:00:00
2013,7,30,652.0,700,-8.0,859.0,900,-1.0,9E,3879,N8891A,EWR,CVG,101.0,569,7,0,2013-07-30 07:00:00
2013,7,30,827.0,830,-3.0,1031.0,1032,-1.0,EV,4638,N14953,EWR,CVG,94.0,569,8,30,2013-07-30 08:00:00
2013,7,30,1318.0,1328,-10.0,1523.0,1530,-7.0,9E,3698,N8905F,EWR,CVG,105.0,569,13,28,2013-07-30 13:00:00
2013,7,30,1522.0,1406,76.0,1714.0,1608,66.0,EV,3836,N14573,EWR,CVG,91.0,569,14,6,2013-07-30 14:00:00
2013,7,30,1606.0,1600,6.0,1806.0,1815,-9.0,MQ,3075,N687MQ,JFK,CVG,96.0,589,16,0,2013-07-30 16:00:00
2013,7,30,1645.0,1550,55.0,1839.0,1752,47.0,EV,4352,N13970,EWR,CVG,90.0,569,15,50,2013-07-30 15:00:00
2013,7,30,1751.0,1700,51.0,2001.0,1923,38.0,9E,3448,N910XJ,JFK,CVG,92.0,589,17,0,2013-07-30 17:00:00
2013,7,30,1812.0,1720,52.0,2005.0,1932,33.0,EV,3841,N14542,EWR,CVG,92.0,569,17,20,2013-07-30 17:00:00
2013,7,30,1819.0,1825,-6.0,2021.0,2046,-25.0,9E,3807,N8683B,EWR,CVG,89.0,569,18,25,2013-07-30 18:00:00
2013,7,30,2036.0,2045,-9.0,2225.0,2308,-43.0,9E,3470,N604LR,JFK,CVG,89.0,589,20,45,2013-07-30 20:00:00
2013,7,30,2212.0,2052,80.0,2359.0,2258,61.0,EV,4536,N12569,EWR,CVG,90.0,569,20,52,2013-07-30 20:00:00
2013,7,31,605.0,609,-4.0,801.0,810,-9.0,EV,3833,N13978,EWR,CVG,91.0,569,6,9,2013-07-31 06:00:00
2013,7,31,653.0,700,-7.0,904.0,900,4.0,9E,3879,N8506C,EWR,CVG,99.0,569,7,0,2013-07-31 07:00:00
2013,7,31,825.0,830,-5.0,1100.0,1032,28.0,EV,4638,N11547,EWR,CVG,97.0,569,8,30,2013-07-31 08:00:00
2013,7,31,1316.0,1328,-12.0,1512.0,1530,-18.0,9E,3698,N8598B,EWR,CVG,90.0,569,13,28,2013-07-31 13:00:00
2013,7,31,1409.0,1406,3.0,1557.0,1608,-11.0,EV,3836,N14923,EWR,CVG,91.0,569,14,6,2013-07-31 14:00:00
2013,7,31,1547.0,1550,-3.0,1752.0,1752,0.0,EV,4352,N16151,EWR,CVG,95.0,569,15,50,2013-07-31 15:00:00
2013,7,31,1600.0,1600,0.0,1823.0,1815,8.0,MQ,3075,N645MQ,JFK,CVG,97.0,589,16,0,2013-07-31 16:00:00
2013,7,31,1656.0,1659,-3.0,1846.0,1905,-19.0,9E,3932,N8775A,EWR,CVG,89.0,569,16,59,2013-07-31 16:00:00
2013,7,31,1657.0,1700,-3.0,1909.0,1923,-14.0,9E,3448,N602LR,JFK,CVG,95.0,589,17,0,2013-07-31 17:00:00
2013,7,31,1722.0,1720,2.0,1920.0,1932,-12.0,EV,3841,N16546,EWR,CVG,92.0,569,17,20,2013-07-31 17:00:00
2013,7,31,1822.0,1825,-3.0,2034.0,2046,-12.0,9E,3807,N8977A,EWR,CVG,93.0,569,18,25,2013-07-31 18:00:00
2013,7,31,2045.0,2052,-7.0,2300.0,2258,2.0,EV,4536,N13550,EWR,CVG,88.0,569,20,52,2013-07-31 20:00:00
2013,7,31,2045.0,2045,0.0,2309.0,2308,1.0,9E,3470,N600LR,JFK,CVG,90.0,589,20,45,2013-07-31 20:00:00
2013,8,1,602.0,609,-7.0,756.0,810,-14.0,EV,3833,N12540,EWR,CVG,95.0,569,6,9,2013-08-01 06:00:00
2013,8,1,659.0,700,-1.0,850.0,900,-10.0,9E,3879,N8733G,EWR,CVG,92.0,569,7,0,2013-08-01 07:00:00
2013,8,1,823.0,830,-7.0,1102.0,1032,30.0,EV,4638,N14568,EWR,CVG,95.0,569,8,30,2013-08-01 08:00:00
2013,8,1,1326.0,1328,-2.0,1516.0,1530,-14.0,9E,3698,N8924B,EWR,CVG,95.0,569,13,28,2013-08-01 13:00:00
2013,8,1,1603.0,1550,13.0,1801.0,1752,9.0,EV,4352,N11140,EWR,CVG,87.0,569,15,50,2013-08-01 15:00:00
2013,8,1,1617.0,1406,131.0,1819.0,1608,131.0,EV,3816,N16963,EWR,CVG,94.0,569,14,6,2013-08-01 14:00:00
2013,8,1,1617.0,1600,17.0,1823.0,1815,8.0,MQ,3075,N656MQ,JFK,CVG,95.0,589,16,0,2013-08-01 16:00:00
2013,8,1,1746.0,1659,47.0,2001.0,1905,56.0,9E,3932,N8800G,EWR,CVG,83.0,569,16,59,2013-08-01 16:00:00
2013,8,1,1907.0,1720,107.0,2125.0,1932,113.0,EV,3841,N15983,EWR,CVG,92.0,569,17,20,2013-08-01 17:00:00
2013,8,1,1940.0,1700,160.0,2222.0,1923,179.0,9E,3448,N910XJ,JFK,CVG,91.0,589,17,0,2013-08-01 17:00:00
2013,8,1,2309.0,2045,144.0,112.0,2308,124.0,9E,3470,N923XJ,JFK,CVG,86.0,589,20,45,2013-08-01 20:00:00
2013,8,1,,1825,,,2046,,9E,3807,,EWR,CVG,,569,18,25,2013-08-01 18:00:00
2013,8,1,,2052,,,2258,,EV,4536,N36915,EWR,CVG,,569,20,52,2013-08-01 20:00:00
2013,8,2,606.0,609,-3.0,759.0,810,-11.0,EV,4243,N14162,EWR,CVG,90.0,569,6,9,2013-08-02 06:00:00
2013,8,2,825.0,830,-5.0,1025.0,1032,-7.0,EV,4638,N12921,EWR,CVG,93.0,569,8,30,2013-08-02 08:00:00
2013,8,2,1330.0,1328,2.0,1530.0,1530,0.0,9E,3698,N8631E,EWR,CVG,94.0,569,13,28,2013-08-02 13:00:00
2013,8,2,1411.0,1406,5.0,1603.0,1608,-5.0,EV,3816,N14905,EWR,CVG,94.0,569,14,6,2013-08-02 14:00:00
2013,8,2,1604.0,1600,4.0,1837.0,1815,22.0,MQ,3075,N669MQ,JFK,CVG,97.0,589,16,0,2013-08-02 16:00:00
2013,8,2,1656.0,1659,-3.0,1852.0,1905,-13.0,9E,3932,N8908D,EWR,CVG,94.0,569,16,59,2013-08-02 16:00:00
2013,8,2,1658.0,1550,68.0,1911.0,1752,79.0,EV,4352,N13968,EWR,CVG,100.0,569,15,50,2013-08-02 15:00:00
2013,8,2,1811.0,1720,51.0,2028.0,1932,56.0,EV,6013,N21197,EWR,CVG,91.0,569,17,20,2013-08-02 17:00:00
2013,8,2,2000.0,1825,95.0,2206.0,2046,80.0,9E,3807,N829AY,EWR,CVG,92.0,569,18,25,2013-08-02 18:00:00
2013,8,2,2050.0,2045,5.0,2239.0,2308,-29.0,9E,3470,N936XJ,JFK,CVG,91.0,589,20,45,2013-08-02 20:00:00
2013,8,2,2101.0,2052,9.0,2254.0,2258,-4.0,EV,4536,N13988,EWR,CVG,92.0,569,20,52,2013-08-02 20:00:00
2013,8,2,2115.0,1700,255.0,2310.0,1923,227.0,9E,3448,N602LR,JFK,CVG,91.0,589,17,0,2013-08-02 17:00:00
2013,8,2,,700,,,900,,9E,3879,,EWR,CVG,,569,7,0,2013-08-02 07:00:00
2013,8,3,1527.0,1529,-2.0,1724.0,1741,-17.0,EV,4352,N14960,EWR,CVG,94.0,569,15,29,2013-08-03 15:00:00
2013,8,3,1558.0,1600,-2.0,1841.0,1815,26.0,MQ,3075,N691MQ,JFK,CVG,99.0,589,16,0,2013-08-03 16:00:00
2013,8,3,1656.0,1700,-4.0,1901.0,1920,-19.0,9E,3448,N905XJ,JFK,CVG,93.0,589,17,0,2013-08-03 17:00:00
2013,8,3,1752.0,1759,-7.0,1959.0,2019,-20.0,EV,4536,N12552,EWR,CVG,93.0,569,17,59,2013-08-03 17:00:00
2013,8,4,1320.0,1328,-8.0,1539.0,1530,9.0,9E,3698,N8924B,EWR,CVG,99.0,569,13,28,2013-08-04 13:00:00
2013,8,4,1425.0,1405,20.0,1617.0,1607,10.0,EV,4687,N12957,EWR,CVG,93.0,569,14,5,2013-08-04 14:00:00
2013,8,4,1613.0,1556,17.0,1825.0,1758,27.0,EV,4352,N15572,EWR,CVG,98.0,569,15,56,2013-08-04 15:00:00
2013,8,4,1656.0,1659,-3.0,1845.0,1905,-20.0,9E,3932,N834AY,EWR,CVG,87.0,569,16,59,2013-08-04 16:00:00
2013,8,4,1659.0,1700,-1.0,1949.0,1923,26.0,9E,3448,N922XJ,JFK,CVG,87.0,589,17,0,2013-08-04 17:00:00
2013,8,4,1716.0,1715,1.0,1911.0,1929,-18.0,EV,3833,N16987,EWR,CVG,96.0,569,17,15,2013-08-04 17:00:00
2013,8,4,2119.0,1600,319.0,2307.0,1815,292.0,MQ,3075,N663MQ,JFK,CVG,90.0,589,16,0,2013-08-04 16:00:00
2013,8,4,2126.0,2054,32.0,2324.0,2258,26.0,EV,4536,N13965,EWR,CVG,96.0,569,20,54,2013-08-04 20:00:00
2013,8,4,2147.0,2045,62.0,2334.0,2308,26.0,9E,3470,N927XJ,JFK,CVG,89.0,589,20,45,2013-08-04 20:00:00
2013,8,4,,1825,,,2046,,9E,3807,,EWR,CVG,,569,18,25,2013-08-04 18:00:00
2013,8,5,625.0,630,-5.0,811.0,831,-20.0,EV,3833,N14960,EWR,CVG,91.0,569,6,30,2013-08-05 06:00:00
2013,8,5,656.0,700,-4.0,906.0,900,6.0,9E,3879,N8516C,EWR,CVG,92.0,569,7,0,2013-08-05 07:00:00
2013,8,5,826.0,830,-4.0,1016.0,1032,-16.0,EV,4638,N14974,EWR,CVG,94.0,569,8,30,2013-08-05 08:00:00
2013,8,5,1316.0,1328,-12.0,1528.0,1530,-2.0,9E,3698,N8775A,EWR,CVG,100.0,569,13,28,2013-08-05 13:00:00
2013,8,5,1401.0,1406,-5.0,1551.0,1608,-17.0,EV,3816,N13979,EWR,CVG,93.0,569,14,6,2013-08-05 14:00:00
2013,8,5,1553.0,1600,-7.0,1820.0,1815,5.0,MQ,3075,N611MQ,JFK,CVG,100.0,589,16,0,2013-08-05 16:00:00
2013,8,5,1559.0,1550,9.0,1752.0,1752,0.0,EV,4352,N21537,EWR,CVG,94.0,569,15,50,2013-08-05 15:00:00
2013,8,5,1655.0,1659,-4.0,1850.0,1905,-15.0,9E,3932,N601XJ,EWR,CVG,92.0,569,16,59,2013-08-05 16:00:00
2013,8,5,1732.0,1700,32.0,1926.0,1923,3.0,9E,3448,N916XJ,JFK,CVG,95.0,589,17,0,2013-08-05 17:00:00
2013,8,5,1747.0,1720,27.0,2017.0,1932,45.0,EV,3841,N14977,EWR,CVG,96.0,569,17,20,2013-08-05 17:00:00
2013,8,5,1824.0,1825,-1.0,2118.0,2046,32.0,9E,3807,N8598B,EWR,CVG,95.0,569,18,25,2013-08-05 18:00:00
2013,8,5,2054.0,2052,2.0,2324.0,2258,26.0,EV,4536,N18557,EWR,CVG,98.0,569,20,52,2013-08-05 20:00:00
2013,8,5,2109.0,2045,24.0,2310.0,2308,2.0,9E,3470,N924XJ,JFK,CVG,92.0,589,20,45,2013-08-05 20:00:00
2013,8,6,605.0,609,-4.0,758.0,810,-12.0,EV,4243,N14179,EWR,CVG,91.0,569,6,9,2013-08-06 06:00:00
2013,8,6,659.0,700,-1.0,850.0,900,-10.0,9E,3879,N8674A,EWR,CVG,91.0,569,7,0,2013-08-06 07:00:00
2013,8,6,826.0,830,-4.0,1024.0,1032,-8.0,EV,4638,N29917,EWR,CVG,95.0,569,8,30,2013-08-06 08:00:00
2013,8,6,1325.0,1328,-3.0,1528.0,1530,-2.0,9E,3698,N8696C,EWR,CVG,92.0,569,13,28,2013-08-06 13:00:00
2013,8,6,1406.0,1406,0.0,1600.0,1608,-8.0,EV,3816,N13969,EWR,CVG,91.0,569,14,6,2013-08-06 14:00:00
2013,8,6,1547.0,1550,-3.0,1746.0,1752,-6.0,EV,4352,N18556,EWR,CVG,92.0,569,15,50,2013-08-06 15:00:00
2013,8,6,1602.0,1600,2.0,1823.0,1815,8.0,MQ,3075,N615MQ,JFK,CVG,97.0,589,16,0,2013-08-06 16:00:00
2013,8,6,1712.0,1700,12.0,1921.0,1923,-2.0,9E,3448,N917XJ,JFK,CVG,92.0,589,17,0,2013-08-06 17:00:00
